Customer_ID,Credit_Amount,Purpose_Credit_Taken,Duration_in_Months,Status_Checking_Accnt,Credit_History,Job_Status,Years_At_Present_Employment,Marital_Status_Gender,Other_Debtors_Guarantors,Current_Address_Yrs,Age,Housing,Num_Credits,Num_Dependents,Foreign_Worker,Default_On_Payment
C17678,2333,P42,24,S12,A33,A172,E72,A93,A101,2,29,A152,1,1,A201,0
C17679,1082,P40,12,S11,A30,A173,E73,A93,A101,4,48,A152,2,1,A201,1
C17680,1804,P41,12,S12,A34,A173,E72,A93,A101,4,44,A152,1,1,A201,0
C17681,2319,P46,21,S13,A34,A173,E72,A91,A101,1,33,A151,1,1,A201,1
C17682,3914,P49,48,S14,A32,A173,E73,A91,A101,2,38,A152,1,1,A201,1
C17683,1413,P43,24,S14,A32,A173,E73,A94,A101,2,28,A152,1,1,A201,0
C17684,12204,P49,48,S12,A30,A174,E73,A93,A101,2,48,A152,1,1,A201,0
C17685,947,P40,24,S13,A32,A173,E74,A93,A101,3,38,A153,1,2,A201,1
C17686,2100,P43,18,S13,A32,A173,E73,A93,A102,2,37,A152,1,1,A201,1
C17687,3518,P40,6,S14,A32,A173,E73,A93,A103,3,26,A151,1,1,A201,0
C17688,3016,P43,12,S13,A32,A173,E73,A94,A101,1,24,A152,1,1,A201,0
C17689,8318,P49,27,S12,A30,A174,E75,A92,A101,4,42,A153,2,1,A201,1
C17690,276,P40,9,S12,A32,A172,E73,A94,A101,4,22,A151,1,1,A201,0
C17691,1275,P44,15,S11,A32,A173,E73,A92,A101,2,24,A151,1,1,A201,1
C17692,5381,P50,48,S12,A32,A171,E71,A93,A101,4,40,A153,1,1,A201,0
C17693,3863,P49,24,S14,A33,A173,E73,A93,A101,2,32,A153,1,1,A201,0
C17694,4811,P41,30,S14,A32,A172,E74,A92,A101,4,24,A151,1,1,A201,0
C17695,2315,P43,10,S11,A32,A172,E75,A93,A101,4,52,A152,1,1,A201,0
C17696,926,P40,12,S14,A34,A171,E71,A92,A101,2,38,A152,1,1,A201,0
C17697,2708,P42,15,S14,A32,A172,E72,A93,A101,3,27,A152,2,1,A201,0
C17698,1858,P42,12,S11,A32,A173,E72,A92,A101,1,22,A151,1,1,A201,0
C17699,2278,P40,18,S12,A30,A173,E72,A92,A101,3,28,A152,2,1,A201,1
C17700,433,P46,6,S12,A31,A173,E72,A92,A101,2,24,A151,1,2,A201,1
C17701,3017,P43,30,S13,A34,A173,E75,A93,A101,4,47,A152,1,1,A201,0
C17702,6842,P41,24,S14,A34,A174,E73,A93,A101,4,46,A152,2,2,A201,0
C17703,783,P40,6,S14,A31,A172,E73,A93,A103,2,26,A152,1,2,A201,0
C17704,1935,P49,24,S12,A34,A173,E75,A91,A101,4,31,A152,2,1,A201,1
C17705,1913,P49,18,S12,A32,A173,E72,A94,A101,3,36,A152,1,1,A201,0
C17706,2671,P43,36,S12,A32,A173,E73,A92,A102,4,50,A153,1,1,A201,1
C17707,338,P43,6,S11,A34,A173,E75,A93,A101,4,52,A152,2,1,A201,0
C17708,3872,P45,18,S12,A32,A173,E71,A92,A101,4,67,A152,1,1,A201,0
C17709,2930,P43,12,S12,A32,A173,E74,A92,A101,1,27,A152,1,1,A201,0
C17710,7228,P40,11,S14,A34,A172,E73,A93,A101,4,39,A152,2,1,A201,0
C17711,1308,P45,15,S12,A32,A172,E75,A93,A101,4,38,A152,2,1,A201,0
C17712,6199,P43,12,S11,A30,A173,E73,A93,A101,2,28,A151,2,1,A201,1
C17713,1126,P43,9,S13,A32,A173,E75,A91,A101,4,49,A152,1,1,A201,0
C17714,4351,P42,24,S12,A32,A172,E73,A92,A101,4,48,A152,1,1,A201,0
C17715,1851,P43,24,S14,A34,A173,E74,A94,A103,2,33,A152,2,1,A201,0
C17716,795,P46,12,S11,A32,A173,E72,A92,A101,4,53,A152,1,1,A201,1
C17717,1860,P41,12,S12,A34,A174,E71,A93,A101,2,34,A152,2,1,A201,0
C17718,2570,P40,27,S14,A32,A173,E73,A92,A101,3,21,A151,1,1,A201,1
C17719,1331,P43,12,S12,A32,A173,E72,A93,A101,1,22,A152,1,1,A201,1
C17720,1533,P43,24,S14,A32,A173,E72,A92,A101,3,38,A152,1,1,A201,0
C17721,1413,P41,12,S14,A32,A173,E74,A93,A101,2,55,A152,1,1,A202,0
C17722,2145,P49,36,S11,A33,A173,E74,A93,A101,1,24,A152,2,1,A201,1
C17723,707,P43,12,S14,A32,A173,E73,A93,A101,2,30,A152,2,1,A201,0
C17724,3195,P40,9,S12,A32,A172,E73,A92,A101,2,33,A152,1,1,A201,0
C17725,4020,P42,24,S11,A32,A173,E73,A93,A101,2,27,A152,1,1,A201,0
C17726,2993,P41,21,S14,A33,A172,E73,A93,A101,2,28,A152,2,1,A201,0
C17727,3049,P42,18,S13,A32,A172,E72,A92,A101,1,45,A152,1,1,A201,0
C17728,4308,P49,48,S11,A32,A173,E72,A92,A101,4,24,A151,1,1,A201,1
C17729,701,P43,12,S11,A32,A172,E73,A94,A101,2,40,A152,1,1,A201,0
C17730,3835,P43,36,S14,A32,A172,E75,A92,A101,4,45,A152,1,1,A201,0
C17731,5771,P43,30,S14,A34,A173,E74,A92,A101,2,25,A152,2,1,A201,0
C17732,2872,P43,24,S14,A34,A173,E75,A93,A101,4,36,A152,1,2,A201,0
C17733,1512,P45,15,S12,A33,A173,E73,A94,A101,3,61,A152,2,1,A201,1
C17734,1203,P40,6,S11,A32,A173,E75,A93,A101,2,43,A152,1,1,A201,0
C17735,10297,P41,48,S11,A32,A173,E74,A93,A101,4,39,A153,3,2,A201,1
C17736,1455,P40,4,S14,A34,A172,E74,A93,A101,1,42,A152,3,2,A201,0
C17737,3380,P40,4,S14,A34,A173,E74,A92,A101,1,37,A152,1,2,A201,0
C17738,1935,P42,12,S14,A34,A173,E75,A93,A101,4,43,A152,3,1,A201,0
C17739,7814,P41,24,S14,A32,A174,E74,A93,A101,3,38,A152,1,1,A201,0
C17740,1246,P40,24,S12,A32,A172,E72,A93,A101,2,23,A152,1,1,A201,1
C17741,1295,P40,12,S12,A32,A173,E72,A92,A101,1,25,A151,1,1,A201,1
C17742,4675,P41,12,S14,A32,A173,E72,A92,A101,4,20,A151,1,1,A201,0
C17743,5965,P41,27,S12,A33,A174,E75,A93,A101,2,30,A152,2,1,A201,0
C17744,3556,P40,15,S14,A32,A173,E73,A93,A101,2,29,A152,1,1,A201,0
C17745,1364,P40,10,S14,A32,A173,E73,A92,A101,4,64,A152,1,1,A201,0
C17746,874,P44,15,S14,A32,A173,E72,A92,A101,1,24,A152,1,1,A201,0
C17747,1845,P42,15,S11,A32,A173,E72,A92,A103,1,46,A151,1,1,A201,0
C17748,3342,P43,36,S14,A34,A173,E75,A93,A101,2,51,A152,1,1,A201,0
C17749,750,P46,18,S11,A32,A171,E71,A92,A101,1,27,A152,1,1,A201,1
C17750,1169,P43,18,S14,A34,A173,E73,A93,A101,3,29,A152,2,1,A201,0
C17751,1980,P42,9,S14,A32,A173,E72,A92,A102,2,19,A151,2,1,A201,1
C17752,1154,P43,11,S14,A34,A172,E71,A92,A101,4,57,A152,3,1,A201,0
C17753,1198,P46,6,S11,A31,A173,E75,A92,A101,4,35,A153,1,1,A201,1
C17754,2570,P40,27,S14,A32,A173,E73,A92,A101,3,21,A151,1,1,A201,1
C17755,1169,P43,18,S14,A34,A173,E73,A93,A101,3,29,A152,2,1,A201,0
C17756,1620,P42,12,S11,A32,A173,E73,A92,A102,3,30,A152,1,1,A201,0
C17757,6948,P41,36,S12,A32,A174,E73,A93,A101,2,35,A151,1,1,A201,0
C17758,727,P43,12,S11,A32,A172,E72,A94,A101,3,33,A152,1,1,A201,1
C17759,4526,P42,27,S14,A34,A172,E72,A93,A101,2,32,A152,2,2,A201,0
C17760,1884,P40,12,S14,A32,A174,E75,A93,A101,4,39,A152,1,1,A201,0
C17761,1056,P40,18,S12,A34,A173,E75,A93,A103,3,30,A152,2,1,A201,1
C17762,3059,P43,12,S14,A32,A172,E74,A91,A101,4,61,A152,1,1,A201,0
C17763,2812,P41,24,S11,A32,A173,E75,A92,A101,4,26,A151,1,1,A201,0
C17764,3599,P42,21,S11,A32,A172,E74,A92,A101,4,26,A151,1,1,A201,0
C17765,682,P40,12,S14,A34,A173,E74,A92,A101,3,51,A152,2,1,A201,0
C17766,1829,P43,15,S14,A34,A173,E75,A93,A101,4,46,A152,2,1,A201,0
C17767,8588,P41,39,S14,A32,A174,E75,A93,A101,2,45,A152,1,1,A201,0
C17768,2473,P42,18,S11,A32,A171,E71,A93,A101,1,25,A152,1,1,A201,1
C17769,3244,P42,18,S12,A30,A173,E73,A92,A101,4,33,A152,2,1,A201,0
C17770,1346,P43,6,S14,A32,A173,E75,A93,A101,4,42,A153,1,2,A201,0
C17771,1285,P40,24,S11,A32,A173,E74,A92,A101,4,32,A151,1,1,A201,1
C17772,3342,P43,36,S14,A34,A173,E75,A93,A101,2,51,A152,1,1,A201,0
C17773,7582,P50,48,S12,A33,A174,E71,A93,A101,4,31,A153,1,1,A201,0
C17774,1554,P43,6,S14,A34,A173,E74,A92,A101,2,24,A151,2,1,A201,0
C17775,1164,P50,8,S11,A34,A174,E75,A93,A101,4,51,A153,2,2,A201,0
C17776,4113,P41,24,S12,A32,A173,E72,A92,A101,4,28,A151,1,1,A201,1
C17777,14179,P42,39,S11,A34,A174,E74,A93,A101,4,30,A152,2,1,A201,0
C17778,930,P43,12,S14,A34,A173,E75,A93,A101,4,65,A152,4,1,A201,0
C17779,8072,P49,30,S11,A30,A173,E72,A93,A101,3,25,A152,3,1,A201,0
C17780,1473,P43,18,S14,A32,A173,E72,A94,A101,4,39,A152,1,1,A201,0
C17781,745,P43,9,S13,A32,A172,E73,A92,A101,2,28,A152,1,1,A201,1
C17782,5096,P42,48,S12,A34,A174,E73,A92,A101,3,30,A152,1,1,A201,1
C17783,1569,P43,15,S14,A31,A172,E75,A93,A101,4,34,A152,1,2,A201,0
C17784,5842,P41,36,S14,A34,A173,E75,A93,A101,2,35,A152,2,2,A201,0
C17785,2320,P43,18,S14,A33,A173,E71,A94,A101,3,34,A152,2,1,A201,0
C17786,2760,P41,24,S12,A32,A173,E75,A93,A101,4,36,A153,1,1,A201,0
C17787,7297,P49,60,S11,A32,A173,E75,A93,A102,4,36,A151,1,1,A201,1
C17788,2221,P42,15,S14,A32,A173,E73,A92,A101,4,20,A151,1,1,A201,0
C17789,1537,P43,15,S12,A34,A173,E75,A93,A103,4,50,A152,2,1,A201,0
C17790,2606,P43,21,S11,A32,A174,E72,A92,A101,4,28,A151,1,1,A201,0
C17791,4771,P43,11,S12,A33,A173,E74,A93,A101,4,51,A152,1,1,A201,0
C17792,1950,P49,18,S14,A32,A173,E74,A93,A101,1,34,A152,2,1,A201,0
C17793,1437,P40,9,S12,A31,A173,E74,A93,A101,3,29,A152,1,1,A201,1
C17794,458,P43,9,S12,A32,A173,E73,A93,A101,3,24,A152,1,1,A201,0
C17795,14027,P40,60,S12,A32,A174,E74,A93,A101,2,27,A152,1,1,A201,1
C17796,2124,P42,18,S11,A34,A173,E73,A92,A101,4,24,A151,2,1,A201,1
C17797,1442,P40,18,S11,A31,A172,E74,A93,A101,4,32,A153,2,2,A201,1
C17798,3758,P43,24,S12,A32,A171,E71,A92,A101,4,23,A151,1,1,A201,0
C17799,3990,P44,36,S12,A31,A171,E72,A92,A101,2,29,A152,1,1,A201,0
C17800,3976,P42,21,S12,A32,A173,E74,A93,A101,3,35,A152,1,1,A201,0
C17801,2073,P43,12,S14,A32,A173,E73,A92,A102,2,28,A152,1,1,A201,0
C17802,685,P40,12,S12,A32,A172,E74,A94,A101,3,25,A152,1,1,A201,1
C17803,697,P40,12,S11,A31,A173,E72,A93,A101,2,46,A152,2,1,A201,1
C17804,932,P48,6,S12,A34,A172,E74,A92,A101,3,39,A152,2,1,A201,0
C17805,3380,P40,4,S14,A34,A173,E74,A92,A101,1,37,A152,1,2,A201,0
C17806,1209,P40,6,S12,A33,A174,E71,A93,A101,4,47,A152,1,1,A201,1
C17807,745,P43,9,S13,A32,A172,E73,A92,A101,2,28,A152,1,1,A201,1
C17808,428,P42,6,S11,A32,A173,E75,A92,A101,1,49,A152,1,1,A201,0
C17809,3229,P41,18,S14,A34,A174,E71,A93,A101,4,38,A152,1,1,A201,0
C17810,1198,P46,6,S11,A31,A173,E75,A92,A101,4,35,A153,1,1,A201,1
C17811,1797,P49,13,S11,A34,A172,E72,A93,A101,1,28,A152,2,1,A201,0
C17812,3832,P46,9,S14,A32,A172,E75,A93,A101,4,64,A152,1,1,A201,0
C17813,2069,P42,10,S14,A34,A173,E73,A94,A101,1,26,A152,2,1,A202,0
C17814,1412,P49,12,S14,A34,A174,E73,A92,A103,2,29,A152,2,1,A201,0
C17815,1364,P40,10,S14,A32,A173,E73,A92,A101,4,64,A152,1,1,A201,0
C17816,5234,P40,30,S12,A34,A174,E71,A94,A101,2,28,A152,2,1,A201,1
C17817,8386,P42,30,S12,A34,A173,E74,A93,A101,2,49,A152,1,1,A201,1
C17818,1131,P42,18,S11,A32,A173,E71,A92,A101,2,33,A152,1,1,A201,1
C17819,13756,P40,60,S14,A34,A174,E75,A93,A101,4,63,A153,1,1,A201,0
C17820,1453,P43,18,S14,A32,A173,E72,A92,A101,1,26,A152,1,1,A201,0
C17821,6681,P49,48,S12,A33,A173,E73,A93,A101,4,38,A153,1,2,A201,0
C17822,6967,P49,24,S12,A33,A174,E74,A93,A101,4,36,A151,1,1,A201,0
C17823,15945,P49,54,S12,A30,A173,E72,A93,A101,4,58,A151,1,1,A201,1
C17824,1963,P43,12,S14,A32,A174,E74,A93,A101,2,31,A151,2,2,A201,0
C17825,2659,P42,18,S11,A32,A173,E73,A93,A101,2,28,A152,1,1,A201,0
C17826,1585,P42,24,S14,A34,A173,E74,A93,A101,3,40,A152,2,1,A201,0
C17827,1209,P40,6,S12,A33,A174,E71,A93,A101,4,47,A152,1,1,A201,1
C17828,1532,P46,15,S14,A34,A173,E73,A92,A101,3,31,A152,1,1,A201,0
C17829,1318,P40,12,S12,A32,A173,E75,A93,A101,4,54,A152,1,1,A201,0
C17830,1386,P43,15,S14,A32,A173,E73,A94,A101,2,40,A151,1,1,A201,0
C17831,1323,P40,6,S13,A34,A173,E75,A91,A101,4,28,A152,2,2,A201,0
C17832,4576,P41,45,S12,A34,A173,E71,A93,A101,4,27,A152,1,1,A201,0
C17833,8318,P49,27,S12,A30,A174,E75,A92,A101,4,42,A153,2,1,A201,1
C17834,1884,P40,12,S14,A32,A174,E75,A93,A101,4,39,A152,1,1,A201,0
C17835,3512,P40,24,S12,A32,A173,E74,A93,A101,3,38,A152,2,1,A201,0
C17836,458,P43,9,S12,A32,A173,E73,A93,A101,3,24,A152,1,1,A201,0
C17837,1245,P43,18,S12,A34,A173,E73,A94,A101,2,33,A152,1,1,A201,1
C17838,6187,P41,30,S11,A34,A173,E74,A94,A101,4,24,A151,2,1,A201,0
C17839,866,P43,18,S12,A32,A172,E73,A94,A103,2,25,A152,1,1,A201,0
C17840,7980,P49,36,S14,A33,A173,E72,A93,A101,4,27,A151,2,1,A201,1
C17841,2659,P42,18,S11,A32,A173,E73,A93,A101,2,28,A152,1,1,A201,0
C17842,2404,P43,18,S14,A34,A173,E73,A92,A101,2,26,A152,2,1,A201,0
C17843,1530,P40,18,S14,A34,A173,E73,A93,A101,2,32,A152,2,1,A201,1
C17844,731,P40,8,S11,A34,A172,E75,A93,A101,4,47,A152,2,1,A201,0
C17845,4530,P43,30,S14,A34,A174,E74,A92,A101,4,26,A151,1,1,A201,0
C17846,2288,P42,21,S14,A34,A173,E72,A92,A101,4,23,A152,1,1,A201,0
C17847,2030,P42,9,S12,A32,A173,E74,A93,A101,1,24,A152,1,1,A201,0
C17848,1582,P43,18,S14,A34,A173,E75,A93,A101,4,46,A152,2,1,A201,0
C17849,1287,P40,24,S14,A34,A173,E75,A92,A101,4,37,A152,2,1,A201,0
C17850,4591,P49,24,S14,A32,A174,E73,A93,A101,3,54,A152,3,1,A201,1
C17851,1295,P42,18,S12,A34,A173,E72,A92,A101,1,27,A152,2,1,A201,0
C17852,11560,P41,24,S12,A32,A174,E73,A92,A101,4,23,A151,2,1,A201,1
C17853,2197,P41,24,S14,A34,A173,E74,A93,A101,4,43,A152,2,2,A201,0
C17854,1126,P43,18,S14,A32,A173,E72,A92,A101,2,21,A151,1,1,A201,0
C17855,5595,P43,72,S12,A32,A173,E73,A94,A101,2,24,A152,1,1,A201,1
C17856,2149,P43,12,S11,A31,A173,E73,A91,A101,1,29,A153,1,1,A201,1
C17857,2896,P43,24,S12,A32,A173,E72,A93,A101,1,29,A152,1,1,A201,0
C17858,2848,P41,10,S14,A32,A173,E73,A93,A102,2,32,A152,1,2,A201,0
C17859,5507,P45,24,S14,A34,A173,E75,A93,A101,4,44,A153,2,1,A201,0
C17860,6289,P49,42,S13,A30,A173,E72,A91,A101,1,33,A152,2,1,A201,0
C17861,1388,P42,9,S14,A32,A173,E73,A92,A101,2,26,A151,1,1,A201,0
C17862,1808,P42,18,S14,A33,A173,E74,A92,A101,1,22,A152,1,1,A201,1
C17863,10961,P43,48,S12,A32,A173,E74,A93,A102,2,27,A152,2,1,A201,1
C17864,4351,P42,24,S12,A32,A172,E73,A92,A101,4,48,A152,1,1,A201,0
C17865,15857,P50,36,S11,A32,A174,E71,A91,A102,3,43,A152,1,1,A201,0
C17866,2325,P40,24,S11,A31,A173,E74,A93,A101,3,32,A152,1,1,A201,0
C17867,709,P43,12,S11,A32,A172,E75,A93,A101,4,57,A152,1,1,A201,1
C17868,6204,P45,18,S12,A33,A172,E73,A93,A101,4,44,A152,1,2,A201,0
C17869,1297,P43,12,S13,A32,A173,E73,A94,A101,4,23,A151,1,1,A201,0
C17870,1209,P40,6,S12,A33,A174,E71,A93,A101,4,47,A152,1,1,A201,1
C17871,3622,P42,30,S11,A32,A173,E75,A92,A101,4,57,A151,2,1,A201,0
C17872,2578,P43,24,S14,A34,A173,E75,A93,A101,2,34,A152,1,1,A201,0
C17873,5804,P41,24,S14,A34,A173,E73,A93,A101,2,27,A152,2,1,A201,0
C17874,930,P43,12,S14,A34,A173,E75,A93,A101,4,65,A152,4,1,A201,0
C17875,11816,P49,45,S11,A30,A173,E75,A93,A101,4,29,A151,2,1,A201,1
C17876,1445,P43,18,S13,A31,A172,E74,A93,A101,4,49,A152,1,1,A201,0
C17877,1778,P40,15,S12,A30,A171,E72,A92,A101,1,26,A151,2,1,A201,1
C17878,6070,P43,18,S14,A34,A173,E75,A93,A101,4,33,A152,2,1,A201,0
C17879,1520,P42,15,S14,A34,A173,E75,A93,A101,4,63,A152,1,1,A201,0
C17880,1478,P43,9,S14,A32,A173,E74,A93,A101,2,22,A152,1,1,A201,1
C17881,3749,P42,24,S13,A32,A173,E72,A92,A101,4,26,A152,1,1,A201,0
C17882,1804,P41,12,S12,A34,A173,E72,A93,A101,4,44,A152,1,1,A201,0
C17883,1262,P43,12,S14,A32,A173,E73,A93,A101,2,25,A152,1,1,A201,0
C17884,708,P42,12,S11,A32,A172,E73,A93,A103,3,38,A152,1,2,A201,0
C17885,2759,P42,12,S14,A30,A173,E75,A93,A101,4,34,A152,2,1,A201,0
C17886,6416,P49,48,S12,A31,A173,E75,A92,A101,3,59,A151,1,1,A201,1
C17887,2146,P42,10,S14,A34,A173,E72,A92,A101,3,23,A151,2,1,A201,0
C17888,1262,P43,12,S14,A32,A173,E73,A93,A101,2,25,A152,1,1,A201,0
C17889,1154,P43,9,S12,A34,A172,E75,A93,A101,4,37,A152,3,1,A201,0
C17890,918,P42,9,S12,A32,A173,E73,A92,A101,1,30,A152,1,1,A201,1
C17891,2415,P43,7,S12,A32,A173,E73,A93,A103,2,34,A152,1,1,A201,0
C17892,2969,P42,12,S12,A30,A173,E72,A92,A101,3,25,A151,2,1,A201,1
C17893,727,P46,10,S14,A32,A173,E75,A93,A101,4,46,A153,1,1,A201,0
C17894,2331,P43,12,S14,A34,A173,E75,A93,A102,4,49,A152,1,1,A201,0
C17895,2375,P49,24,S14,A33,A173,E73,A93,A101,2,44,A152,2,2,A201,0
C17896,6967,P49,24,S12,A33,A174,E74,A93,A101,4,36,A151,1,1,A201,0
C17897,3244,P42,18,S12,A30,A173,E73,A92,A101,4,33,A152,2,1,A201,0
C17898,5045,P40,15,S14,A34,A173,E75,A92,A101,4,59,A152,1,1,A201,0
C17899,3844,P49,48,S12,A30,A172,E74,A93,A101,4,34,A153,1,2,A201,1
C17900,1206,P43,9,S12,A32,A173,E75,A92,A101,4,25,A152,1,1,A201,0
C17901,1478,P43,9,S14,A32,A173,E74,A93,A101,2,22,A152,1,1,A201,1
C17902,3676,P40,6,S11,A34,A173,E73,A93,A101,3,37,A151,3,2,A201,0
C17903,1258,P49,24,S14,A32,A173,E74,A93,A101,1,25,A152,1,1,A201,0
C17904,3660,P43,24,S11,A32,A173,E73,A92,A101,4,28,A152,1,1,A201,0
C17905,626,P43,12,S11,A31,A172,E73,A92,A101,4,24,A152,1,1,A201,1
C17906,3017,P42,12,S12,A32,A174,E72,A92,A101,1,34,A151,1,1,A201,0
C17907,3590,P42,12,S11,A32,A172,E73,A93,A102,2,29,A152,1,2,A201,0
C17908,3029,P41,15,S14,A32,A173,E74,A93,A101,2,33,A152,1,1,A201,0
C17909,3878,P40,24,S12,A34,A173,E72,A91,A101,2,37,A152,1,1,A201,0
C17910,2743,P43,28,S14,A34,A173,E75,A93,A101,2,29,A152,2,1,A201,0
C17911,1199,P40,24,S11,A34,A172,E75,A93,A101,4,60,A152,2,1,A201,1
C17912,1410,P48,12,S12,A30,A172,E73,A93,A101,2,31,A152,1,1,A201,0
C17913,1554,P43,6,S14,A34,A173,E74,A92,A101,2,24,A151,2,1,A201,0
C17914,2247,P40,12,S13,A33,A173,E73,A92,A101,2,36,A152,2,1,A201,0
C17915,2675,P43,22,S14,A32,A173,E75,A93,A101,4,40,A152,1,1,A201,0
C17916,1941,P49,18,S12,A32,A172,E73,A93,A101,2,35,A152,1,1,A201,0
C17917,4870,P40,24,S11,A33,A173,E73,A93,A101,4,53,A153,2,2,A201,1
C17918,1478,P43,15,S14,A33,A173,E73,A94,A101,3,33,A152,2,1,A201,0
C17919,909,P40,36,S14,A32,A173,E75,A93,A101,4,36,A152,1,1,A201,0
C17920,3069,P42,24,S12,A32,A173,E75,A93,A101,4,30,A153,1,1,A201,0
C17921,8133,P41,36,S14,A32,A173,E73,A92,A101,2,30,A152,1,1,A201,0
C17922,750,P46,18,S11,A32,A171,E71,A92,A101,1,27,A152,1,1,A201,1
C17923,6419,P41,24,S11,A34,A174,E75,A92,A101,4,44,A153,2,2,A201,0
C17924,781,P40,10,S13,A34,A173,E75,A93,A101,4,63,A153,2,1,A201,0
C17925,1424,P44,12,S12,A34,A173,E74,A93,A101,3,26,A152,1,1,A201,0
C17926,662,P40,6,S11,A32,A172,E72,A93,A101,4,41,A152,1,2,A201,0
C17927,14555,P40,6,S12,A32,A171,E71,A93,A101,2,23,A152,1,1,A201,1
C17928,2924,P41,24,S11,A32,A173,E73,A93,A103,4,63,A152,1,2,A201,0
C17929,4605,P41,48,S11,A30,A173,E75,A93,A101,4,24,A153,2,2,A201,1
C17930,1053,P43,15,S11,A32,A173,E72,A94,A101,2,27,A152,1,1,A202,0
C17931,1402,P42,12,S14,A34,A173,E74,A92,A101,4,37,A151,1,1,A201,0
C17932,802,P43,15,S12,A32,A173,E75,A93,A101,3,37,A152,1,2,A201,1
C17933,10623,P41,30,S11,A34,A174,E75,A93,A101,4,38,A153,3,2,A201,0
C17934,3235,P43,24,S14,A32,A174,E75,A91,A101,2,26,A152,1,1,A201,0
C17935,5493,P41,36,S11,A32,A173,E75,A93,A101,4,42,A153,1,2,A201,0
C17936,1275,P49,24,S13,A34,A173,E73,A91,A101,4,36,A152,2,1,A201,0
C17937,3414,P46,21,S11,A33,A173,E72,A93,A101,1,26,A152,2,1,A201,1
C17938,3518,P40,6,S14,A32,A173,E73,A93,A103,3,26,A151,1,1,A201,0
C17939,2764,P49,33,S14,A33,A173,E73,A92,A101,2,26,A152,2,1,A201,0
C17940,6143,P41,48,S11,A34,A172,E75,A92,A101,4,58,A153,2,1,A201,1
C17941,3594,P41,15,S14,A33,A172,E72,A92,A101,2,46,A152,2,1,A201,0
C17942,5190,P45,27,S14,A32,A173,E75,A93,A101,4,48,A152,4,2,A201,0
C17943,2511,P40,15,S11,A32,A173,E71,A92,A101,4,23,A151,1,1,A201,0
C17944,1042,P40,18,S12,A32,A173,E73,A92,A101,2,33,A152,1,1,A201,1
C17945,9271,P40,36,S11,A32,A173,E74,A93,A101,1,24,A152,1,1,A201,1
C17946,1647,P40,21,S11,A31,A172,E73,A93,A101,2,40,A152,2,2,A201,1
C17947,1126,P43,18,S14,A32,A173,E72,A92,A101,2,21,A151,1,1,A201,0
C17948,9566,P43,36,S14,A34,A173,E73,A92,A101,2,31,A152,2,1,A201,0
C17949,2348,P42,36,S11,A34,A173,E73,A94,A101,2,46,A152,2,1,A201,0
C17950,3357,P43,21,S11,A32,A173,E72,A92,A101,2,29,A152,1,1,A201,0
C17951,1503,P43,4,S14,A34,A172,E74,A93,A101,1,42,A152,2,2,A201,0
C17952,691,P40,12,S11,A34,A173,E75,A93,A101,3,35,A152,2,1,A201,1
C17953,3939,P40,11,S11,A34,A172,E73,A93,A101,2,40,A152,2,2,A201,0
C17954,2116,P42,6,S13,A32,A173,E73,A93,A101,2,41,A152,1,1,A201,0
C17955,1659,P43,24,S11,A33,A172,E72,A92,A101,2,29,A151,1,1,A201,1
C17956,900,P40,12,S11,A32,A173,E73,A94,A101,2,23,A152,1,1,A201,1
C17957,1203,P40,6,S11,A32,A173,E75,A93,A101,2,43,A152,1,1,A201,0
C17958,684,P46,12,S11,A32,A172,E73,A93,A101,4,40,A151,1,2,A201,1
C17959,1223,P40,12,S12,A32,A173,E75,A91,A101,1,46,A151,2,1,A201,1
C17960,1943,P45,18,S14,A32,A173,E72,A92,A101,4,23,A152,1,1,A201,1
C17961,1258,P49,24,S14,A32,A173,E74,A93,A101,1,25,A152,1,1,A201,0
C17962,6468,P43,12,S12,A32,A174,E71,A93,A101,1,52,A152,1,1,A201,1
C17963,3599,P42,21,S11,A32,A172,E74,A92,A101,4,26,A151,1,1,A201,0
C17964,1154,P43,9,S12,A34,A172,E75,A93,A101,4,37,A152,3,1,A201,0
C17965,1053,P43,15,S11,A32,A173,E72,A94,A101,2,27,A152,1,1,A202,0
C17966,1469,P40,24,S14,A32,A172,E75,A94,A101,4,41,A151,1,1,A201,0
C17967,1922,P42,12,S12,A32,A172,E73,A93,A101,2,37,A152,1,1,A201,1
C17968,4526,P49,24,S14,A34,A174,E73,A93,A101,2,74,A152,1,1,A201,0
C17969,7432,P40,36,S12,A33,A173,E73,A92,A101,2,54,A151,1,1,A201,0
C17970,1409,P43,13,S14,A32,A173,E71,A92,A101,4,64,A152,1,1,A201,0
C17971,1534,P43,12,S12,A32,A173,E72,A94,A101,1,23,A151,1,1,A201,1
C17972,1935,P49,24,S12,A34,A173,E75,A91,A101,4,31,A152,2,1,A201,1
C17973,1301,P43,18,S12,A32,A172,E75,A94,A103,2,32,A152,1,1,A201,0
C17974,3398,P40,8,S11,A34,A172,E74,A93,A101,4,39,A152,2,1,A202,0
C17975,2101,P43,13,S12,A32,A172,E72,A92,A103,4,23,A152,1,1,A201,0
C17976,1778,P40,15,S12,A30,A171,E72,A92,A101,1,26,A151,2,1,A201,1
C17977,6260,P40,18,S12,A32,A172,E74,A93,A101,3,28,A151,1,1,A201,0
C17978,1344,P40,24,S13,A34,A172,E74,A93,A101,2,37,A152,2,2,A201,1
